tweet_id,timestamp,text,rating_numerator,rating_denominator,favorite_count,retweet_count,jpg_url,predicted_breed,confidence_interval,dog_stage,dog_name
847842811428974592,2017-03-31 16:07:33,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12,10,5839.0,1479.0,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese Mountain Dog,0.951337,None,Rontu
847606175596138505,2017-03-31 00:27:14,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12,10,19913.0,3703.0,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,0.413688,None,Cannon
847251039262605312,2017-03-30 00:56:03,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12,10,21697.0,4693.0,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,0.49538,None,Furzey
847157206088847362,2017-03-29 18:43:12,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11,10,21253.0,6435.0,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire Bullterrier,0.21960900000000005,None,Daisy
847116187444137987,2017-03-29 16:00:12,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11,10,22777.0,3506.0,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,American Staffordshire Terrier,0.113434,None,None
846874817362120707,2017-03-29 00:01:05,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13,10,21373.0,4325.0,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland Sheepdog,0.450539,None,Tuck
846514051647705089,2017-03-28 00:07:32,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13,10,47615.0,12772.0,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,Golden Retriever,0.650003,doggo,Barney
846153765933735936,2017-03-27 00:15:53,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13,10,33850.0,9977.0,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,Giant Schnauzer,0.346468,None,Vixen
846042936437604353,2017-03-26 16:55:29,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12,10,17030.0,3163.0,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,Golden Retriever,0.96111,None,Jarvis
845812042753855489,2017-03-26 01:38:00,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13,10,31238.0,9652.0,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,0.979803,None,None
845677943972139009,2017-03-25 16:45:08,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12,10,26765.0,5253.0,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,Chow,0.8086810000000001,None,None
845397057150107648,2017-03-24 22:08:59,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13,10,8126.0,2018.0,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie Dinmont,0.394404,doggo,Mimosa
845306882940190720,2017-03-24 16:10:40,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12,10,24878.0,5934.0,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish Water Spaniel,0.567475,pupper,Pickles
844979544864018432,2017-03-23 18:29:57,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13,10,14533.0,2853.0,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,Shetland Sheepdog,0.000132068,None,None
844973813909606400,2017-03-23 18:07:10,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12,10,16131.0,3537.0,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador Retriever,0.742421,None,Brady
844704788403113984,2017-03-23 00:18:10,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13,10,41358.0,11398.0,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,Labrador Retriever,0.980213,None,Luna
844223788422217728,2017-03-21 16:26:50,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12,10,14552.0,2411.0,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador Retriever,0.71951,None,Margo
843856843873095681,2017-03-20 16:08:44,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12,10,22875.0,5117.0,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador Retriever,0.92254,None,Sadie
843604394117681152,2017-03-19 23:25:35,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11,10,18049.0,3016.0,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador Retriever,0.430583,None,Hank
843235543001513987,2017-03-18 22:59:54,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13,10,22985.0,6704.0,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,0.958452,None,Tycho
842846295480000512,2017-03-17 21:13:10,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13,10,16237.0,3940.0,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador Retriever,0.461076,None,Charlie
842765311967449089,2017-03-17 15:51:22,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12,10,7211.0,1415.0,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Labrador Retriever,0.0293399,None,Indie
842535590457499648,2017-03-17 00:38:32,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13,10,19344.0,3856.0,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,0.685084,None,Winnie
842163532590374912,2017-03-16 00:00:07,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12,10,26217.0,6422.0,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French Bulldog,0.891227,None,George
842115215311396866,2017-03-15 20:48:07,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12,10,15012.0,3331.0,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,Chow,0.293493,None,Bentley
841680585030541313,2017-03-14 16:01:03,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12,10,27443.0,8580.0,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,0.547401,None,Penny
841439858740625411,2017-03-14 00:04:30,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14,10,13542.0,4086.0,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Labrador Retriever,0.0481999,None,None
841314665196081154,2017-03-13 15:47:01,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13,10,17026.0,5202.0,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan Hound,0.903712,None,Max
841077006473256960,2017-03-13 00:02:39,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12,10,24565.0,5872.0,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany Spaniel,0.962985,None,Dawn
840632337062862849,2017-03-11 18:35:42,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12,10,9630.0,1942.0,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,Golden Retriever,0.711148,None,Maddie
840268004936019968,2017-03-10 18:27:58,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12,10,20671.0,6362.0,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake Bay Retriever,0.8639870000000001,None,Monty
839990271299457024,2017-03-10 00:04:21,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13,10,14409.0,2546.0,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire Bullterrier,0.604938,None,Sojourner
839549326359670784,2017-03-08 18:52:12,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12,10,29565.0,8627.0,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Norwich Terrier,0.05248,None,Winston
839239871831150596,2017-03-07 22:22:32,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13,10,29215.0,7269.0,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,0.927021,None,Odie
838921590096166913,2017-03-07 01:17:48,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13,10,12005.0,2303.0,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border Terrier,0.664538,None,Arlo
838561493054533637,2017-03-06 01:26:54,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13,10,11725.0,1473.0,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,Kelpie,0.216562,None,Walter
838476387338051585,2017-03-05 19:48:43,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13,10,24301.0,5350.0,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great Pyrenees,0.997692,None,Stanley
838083903487373313,2017-03-04 17:49:08,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13,10,18938.0,3491.0,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,Chow,0.800975,None,Daisy
837820167694528512,2017-03-04 00:21:08,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12,10,36788.0,8733.0,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,Golden Retriever,0.887625,pupper,None
837471256429613056,2017-03-03 01:14:41,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12,10,13778.0,2563.0,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian Elkhound,0.976255,None,Vincent
837366284874571778,2017-03-02 18:17:34,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13,10,22732.0,5883.0,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American Staffordshire Terrier,0.660085,None,Lucy
837110210464448512,2017-03-02 01:20:01,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13,10,17237.0,2668.0,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian Husky,0.767696,pupper,Clark
836989968035819520,2017-03-01 17:22:13,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12,10,13689.0,2555.0,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,Toy Poodle,0.005887300000000001,None,Mookie
836753516572119041,2017-03-01 01:42:39,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12,10,20721.0,5132.0,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,Schipperke,0.0115635,doggo,Meera
836260088725786625,2017-02-27 17:01:56,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13,10,22859.0,4762.0,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,Borzoi,0.564688,None,Lucy
836001077879255040,2017-02-26 23:52:43,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13,10,20602.0,4818.0,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,0.963558,None,None
835574547218894849,2017-02-25 19:37:50,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11,10,19176.0,4039.0,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire Bullterrier,0.6106550000000001,None,Eli
835297930240217089,2017-02-25 01:18:40,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12,10,17638.0,3322.0,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276,None,Ash
835264098648616962,2017-02-24 23:04:14,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12,10,8369.0,1893.0,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake Bay Retriever,0.0875033,None,Lola
835172783151792128,2017-02-24 17:01:22,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12,10,28144.0,6394.0,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border Collie,0.663138,None,None
835152434251116546,2017-02-24 15:40:31,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0,10,24197.0,3375.0,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,American Staffordshire Terrier,0.0127309,None,None
834931633769889797,2017-02-24 01:03:08,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12,10,11676.0,1838.0,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,Soft-Coated Wheaten Terrier,0.196476,None,Tucker
834786237630337024,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13,10,22692.0,6057.0,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border Terrier,0.156276,None,Tobi
834574053763584002,2017-02-23 01:22:14,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13,10,14788.0,2817.0,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Golden Retriever,0.226564,doggo,None
834458053273591808,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12,10,10347.0,1867.0,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian Ridgeback,0.468619,None,Chester
834209720923721728,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12,10,22232.0,5343.0,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,Golden Retriever,0.754799,None,Wilson
834086379323871233,2017-02-21 17:04:24,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12,10,14088.0,2465.0,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador Retriever,0.0452627,None,Lipton
833863086058651648,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12,10,14464.0,2675.0,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,Kuvasz,0.494969,None,Bentley
833826103416520705,2017-02-20 23:50:09,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13,10,16528.0,3837.0,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054,None,Charlie
833722901757046785,2017-02-20 17:00:04,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13,10,22290.0,3573.0,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West Highland White Terrier,0.918144,None,Bronte
833479644947025920,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13,10,16033.0,2298.0,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,Golden Retriever,0.727039,None,Poppy
833124694597443584,2017-02-19 01:23:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12,10,21827.0,5417.0,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999,pupper,Gidget
832998151111966721,2017-02-18 17:00:10,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,14366.0,2477.0,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,0.539036,doggo,Rhino
832757312314028032,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13,10,18185.0,4038.0,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888,None,Willow
832636094638288896,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10,17141.0,3142.0,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo Dog,0.5250319999999999,None,Orion
832397543355072512,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10,12936.0,2489.0,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,None,Eevee
832369877331693569,2017-02-16 23:23:38,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10,18534.0,3571.0,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,0.50469,None,Charlie
832273440279240704,2017-02-16 17:00:25,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,12211.0,2611.0,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,0.134081,doggo,Smiley
832032802820481025,2017-02-16 01:04:13,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,19315.0,5218.0,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,0.601712,doggo,Miguel
831939777352105988,2017-02-15 18:54:34,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,25959.0,6876.0,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862,doggo,Emanuel
831911600680497154,2017-02-15 17:02:36,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10,29918.0,7299.0,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,0.777562,None,Kuyu
831670449226514432,2017-02-15 01:04:21,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10,11313.0,2027.0,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,None,Daisy
831650051525054464,2017-02-14 23:43:18,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10,7771.0,2185.0,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo Dog,0.530416,None,None
831552930092285952,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10,9749.0,2564.0,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415,None,Dutch
831322785565769729,2017-02-14 02:02:51,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12,10,9918.0,1708.0,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,0.999715,doggo,Pete
831315979191906304,2017-02-14 01:35:49,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13,10,7021.0,1244.0,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,0.982755,pupper,None
831309418084069378,2017-02-14 01:09:44,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10,12656.0,2724.0,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389,None,Scooter
831262627380748289,2017-02-13 22:03:49,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10,12884.0,2303.0,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker Spaniel,0.26332300000000003,None,Tucker
830956169170665475,2017-02-13 01:46:03,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10,8617.0,1688.0,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,0.451516,None,Reggie
830583320585068544,2017-02-12 01:04:29,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10,72426.0,18884.0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador Retriever,0.908703,None,Lilly
830097400375152640,2017-02-10 16:53:37,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10,10652.0,3378.0,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy Poodle,0.442713,None,Samson
829861396166877184,2017-02-10 01:15:49,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12,10,13270.0,2202.0,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border Terrier,0.394486,None,Mia
829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12,10,34373.0,11911.0,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French Bulldog,0.950851,None,Leo
829449946868879360,2017-02-08 22:00:52,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11,10,11363.0,2282.0,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,0.315163,doggo,None
829374341691346946,2017-02-08 17:00:26,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13,10,37565.0,10467.0,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire Bullterrier,0.757547,doggo,Astrid
829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12,10,26584.0,8328.0,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,0.57314,None,Malcolm
829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13,10,57414.0,18212.0,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,0.312221,None,Dexter
828770345708580865,2017-02-07 01:00:22,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13,10,27711.0,6599.0,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake Bay Retriever,0.0338986,None,Alfie
828708714936930305,2017-02-06 20:55:28,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10,10,39674.0,12595.0,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican Hairless,0.00838837,None,Fiona
828650029636317184,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10,10317.0,1506.0,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,0.649209,None,None
828409743546925057,2017-02-06 01:07:28,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12,10,6813.0,1285.0,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Toy Poodle,0.0180398,None,Mutt
