tweet_id,jpg_url,predicted_breed,confidence_interval,dog_stage,dog_name
678643457146150913,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,Labrador Retriever,0.33875700000000003,None,Grizz
678740035362037760,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,Beagle,0.0225251,None,Tango
678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,Malamute,0.606654,None,Dash
678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,Irish Terrier,0.696646,None,Wilson
678774928607469569,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,Pembroke,0.194681,None,Tug
678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,Airedale,0.583122,None,Linda
678800283649069056,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,Labrador Retriever,0.213673,pupper,None
678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,Labrador Retriever,0.680251,None,Lola
678991772295516161,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,Eskimo Dog,0.330216,None,None
679047485189439488,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,Golden Retriever,0.00293035,None,None
679062614270468097,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,Schipperke,0.0455186,None,Chompsky
679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,Kelpie,0.189423,None,None
679132435750195208,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,Scottish Deerhound,0.19461,None,Louis
679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,Italian Greyhound,0.302685,None,None
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,Pug,0.27220500000000003,None,Rubio
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,Toy Poodle,0.62178,None,Hurley
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese Dog,0.145742,None,Evy
679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,0.761972,None,William
679530280114372609,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,Dalmatian,0.750256,None,None
679722016581222400,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,Boxer,0.459604,None,Mike
679729593985699840,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,West Highland White Terrier,0.0935148,None,Hunter
679736210798047232,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,French Bulldog,0.319139,None,None
679777920601223168,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,Bloodhound,0.5288189999999999,pupper,Rinna
679828447187857408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,Chihuahua,0.346545,pupper,None
679844490799091713,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,Airedale,0.903832,None,Willie
679854723806179328,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,Chow,0.00230739,None,Bruce
679862121895714818,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,Entlebucher,0.5232060000000001,None,None
680055455951884288,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,Samoyed,0.995466,None,Sammy
680070545539371008,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,Shih-Tzu,0.121811,None,Emmie
680100725817409536,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,Golden Retriever,0.6989609999999999,pupper,None
680115823365742593,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,Pug,0.999365,None,Ozzy
680130881361686529,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,Maltese Dog,0.199121,None,Reggie
680145970311643136,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,Miniature Poodle,0.457117,pupper,Kawhi
680161097740095489,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,Bluetick,0.268681,None,Goliath
680191257256136705,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,Brittany Spaniel,0.7332529999999999,pupper,None
680473011644985345,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,Lakeland Terrier,0.796694,pupper,Hector
680494726643068929,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,Kuvasz,0.438627,None,None
680497766108381184,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,Chihuahua,0.538354,None,Percy
680609293079592961,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,French Bulldog,0.700764,None,Brody
680801747103793152,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,Pug,0.99672,None,None
680836378243002368,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,Pembroke,0.427781,pupper,Ellie
680889648562991104,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,Shetland Sheepdog,0.876337,None,Cheesy
680913438424612864,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,Pomeranian,0.615678,None,Griswold
680934982542561280,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,Labrador Retriever,0.7843979999999999,None,Sadie
680940246314430465,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,Soft-Coated Wheaten Terrier,0.289598,None,Alice
680959110691590145,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,Pug,0.0443565,None,Ozzie
680970795137544192,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,Pug,0.713102,None,None
681193455364796417,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,Pomeranian,0.992619,None,Aspen
681231109724700672,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,Irish Setter,0.406047,pupper,None
681261549936340994,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,Tibetan Terrier,0.382101,None,Panda
681281657291280384,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,Saint Bernard,0.99883,None,Sarge
681297372102656000,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,Lhasa,0.482401,None,None
681320187870711809,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,Samoyed,0.362596,None,Glacier
681339448655802368,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,Labrador Retriever,0.0946149,None,Asher
681523177663676416,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,Norfolk Terrier,0.205067,None,Carly
681579835668455424,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,Rottweiler,0.760671,None,Apollo
681610798867845120,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,Toy Poodle,0.8217040000000001,None,None
681654059175129088,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,Pomeranian,0.800538,pupper,Toffee
681694085539872773,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,Toy Poodle,0.920992,pupper,Bo
681891461017812993,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,Chihuahua,0.20357,pupper,Charlie
681981167097122816,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,Labrador Retriever,0.4525770000000001,None,Jimothy
682032003584274432,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,Schipperke,0.997953,None,Ulysses
682259524040966145,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,Siberian Husky,0.43967,None,Jax
682303737705140231,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,Lakeland Terrier,0.00173092,None,Todo
682389078323662849,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,Curly-Coated Retriever,0.482288,None,Brody
682393905736888321,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,Vizsla,0.657275,None,Kreg
682429480204398592,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,Whippet,0.594701,None,None
682638830361513985,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,English Springer,0.440781,None,None
682662431982772225,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,Beagle,0.413824,None,Joey
682750546109968385,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,English Setter,0.947198,None,Taco
682962037429899265,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,Chihuahua,0.15520699999999998,None,Darrel
683030066213818368,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,Boxer,0.722218,None,Lulu
683078886620553216,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,Eskimo Dog,0.0940442,pupper,None
683098815881154561,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,Golden Retriever,0.889848,None,None
683111407806746624,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,Cocker Spaniel,0.901392,pupper,Larry
683142553609318400,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,Leonberg,0.605851,pupper,Brandy
683357973142474752,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,Pembroke,0.406509,None,None
683391852557561860,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,French Bulldog,0.992833,None,Jack
683449695444799489,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,Lakeland Terrier,0.303512,None,None
683462770029932544,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,Italian Greyhound,0.39956,pupper,None
683481228088049664,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,Keeshond,0.508951,pupper,Banjo
683498322573824003,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,Airedale,0.945362,None,Griffin
683742671509258241,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,Pembroke,0.895279,None,Sebastian
683773439333797890,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,Miniature Pinscher,0.0728852,None,Buddy
683828599284170753,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,Malamute,0.577376,pupper,None
683834909291606017,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,Maltese Dog,0.738449,pupper,None
683849932751646720,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,Mexican Hairless,0.164906,None,Jiminy
683852578183077888,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,Toy Poodle,0.5513520000000001,None,Tiger
683857920510050305,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,Bluetick,0.174738,None,Sadie
684097758874210310,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,Labrador Retriever,0.6278560000000001,None,Lupe
684177701129875456,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,Chow,0.334783,None,Kulet
684188786104872960,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,Kelpie,0.537782,None,None
684195085588783105,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,Chihuahua,0.379365,None,Tino
684222868335505415,https://pbs.twimg.com/media/CX7Y_ByWwAEJdUy.jpg,Soft-Coated Wheaten Terrier,0.7911819999999999,None,None
684225744407494656,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,Golden Retriever,0.203249,None,None
684241637099323392,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,Pembroke,0.508498,None,Obi
684460069371654144,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,Labrador Retriever,0.673691,None,Jeph
684481074559381504,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,Chihuahua,0.93781,None,Pippa
684538444857667585,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,Chihuahua,0.702583,None,None
684594889858887680,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,Weimaraner,0.948688,None,None
684800227459624960,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,Miniature Schnauzer,0.294457,None,Theodore
684902183876321280,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,Pembroke,0.708034,None,Perry
684914660081053696,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,Chow,0.261288,None,None
684926975086034944,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,Labrador Retriever,0.769412,None,Bruiser
684940049151070208,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,Border Collie,0.665578,None,Oreo
685169283572338688,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,Bernese Mountain Dog,0.975096,pupper,Gerbald
685198997565345792,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,Old English Sheepdog,0.00967138,None,Alfie
685268753634967552,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,Pug,0.999044,pupper,Hubertson
685307451701334016,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,Pomeranian,0.963176,floofer,Petrick
685315239903100929,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,Chow,0.470162,None,None
685321586178670592,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,Boston Bull,0.972483,None,Rocky
685325112850124800,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,Golden Retriever,0.586937,None,None
685532292383666176,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,Collie,0.0958052,None,None
685641971164143616,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,Lakeland Terrier,0.253839,pupper,Otis
685663452032069632,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,Chesapeake Bay Retriever,0.171174,None,Brooks
685906723014619143,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,Yorkshire Terrier,0.414963,None,Olive
685943807276412928,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,Papillon,0.200812,pupper,None
685973236358713344,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,Siberian Husky,0.450678,None,Lorelei
686007916130873345,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,Rhodesian Ridgeback,0.885301,pupper,None
686034024800862208,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,Great Dane,0.23692,None,None
686050296934563840,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,Pomeranian,0.985789,None,Flávio
686358356425093120,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,Pug,0.985237,None,None
686377065986265092,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,German Shepherd,0.830816,pupper,Birf
686386521809772549,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,Yorkshire Terrier,0.477704,None,Crimson
686606069955735556,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,Labrador Retriever,0.320012,None,Horace
686618349602762752,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,Rottweiler,0.441331,pupper,Olivia
686683045143953408,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,Norwich Terrier,0.100499,pupper,Mona
686730991906516992,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,Tibetan Mastiff,0.338812,None,None
687096057537363968,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,Labrador Retriever,0.417107,pupper,None
687109925361856513,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,Borzoi,0.883086,None,Baxter
687124485711986689,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,Beagle,0.000216206,None,Samson
687127927494963200,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,Pug,0.178205,None,Gordon
687312378585812992,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,Great Dane,0.139909,pupper,None
687317306314240000,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,Shih-Tzu,0.747208,None,Tyrone
687460506001633280,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,Boston Bull,0.223366,None,Kramer
687480748861947905,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,English Springer,0.472273,None,None
687494652870668288,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,Rottweiler,0.391471,None,Marq
687664829264453632,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,Pug,0.957365,None,Opal
687704180304273409,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,Miniature Pinscher,0.956063,pupper,Blakely
687807801670897665,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,Staffordshire Bullterrier,0.151113,None,Trooper
687818504314159109,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,Lakeland Terrier,0.873029,pupper,None
687826841265172480,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,Pomeranian,0.99721,None,Louis
688064179421470721,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,Eskimo Dog,0.240602,None,Kilo
688116655151435777,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,Pug,0.973819,None,None
688385280030670848,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,Golden Retriever,0.900437,None,Louis
688519176466644993,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,Pembroke,0.696372,pupper,None
688547210804498433,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,Papillon,0.531279,None,Frönq
688789766343622656,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,American Staffordshire Terrier,0.5996600000000001,None,Pubert
688804835492233216,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,Malinois,0.199512,None,None
688828561667567616,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,Cardigan,0.6142310000000001,None,Brad
688898160958271489,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,Ibizan Hound,0.8531700000000001,None,None
688916208532455424,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,Pembroke,0.430544,pupper,None
689143371370250240,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,English Springer,0.303781,pupper,Trip
689154315265683456,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,Cocker Spaniel,0.816044,None,None
689275259254616065,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,American Staffordshire Terrier,0.215161,None,Lucky
689280876073582592,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,Chihuahua,0.6375460000000001,None,Herald
689283819090870273,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,Scotch Terrier,0.267979,None,Chipson
689517482558820352,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,Pembroke,0.799319,None,Carl
689557536375177216,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,Eskimo Dog,0.169482,None,None
689599056876867584,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,Cocker Spaniel,0.07310139999999997,None,None
689623661272240129,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,Toy Poodle,0.279604,pupper,Lucy
689661964914655233,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,Italian Greyhound,0.322818,None,Luca
689835978131935233,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,Collie,0.600186,None,Fynn
689877686181715968,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,Old English Sheepdog,0.26915500000000003,None,Durg
689905486972461056,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,Pomeranian,0.943331,pupper,Gizmo
689977555533848577,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,Labrador Retriever,0.179625,None,None
689999384604450816,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,Standard Poodle,0.444499,None,Covach
690005060500217858,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,Samoyed,0.270287,None,None
690015576308211712,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,Malamute,0.949609,pupper,None
690021994562220032,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,Malamute,0.0406958,None,Geoff
690360449368465409,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,Pug,0.686933,None,None
690374419777196032,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,Kuvasz,0.286345,None,Phred
690400367696297985,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,0.426459,None,Eriq
690597161306841088,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lhasa,0.0974997,None,Lolo
690649993829576704,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,Mexican Hairless,0.0981708,None,Hazel
690690673629138944,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,Maltese Dog,0.08962460000000001,None,Cedrick
690728923253055490,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,Kuvasz,0.422806,None,Vinscent
690735892932222976,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,Golden Retriever,0.883229,None,Peaches
690959652130045952,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,Golden Retriever,0.862964,None,None
691096613310316544,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,Borzoi,0.441269,None,None
691321916024623104,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981,None,Molly
691416866452082688,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland Terrier,0.530104,None,None
691444869282295808,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese Mountain Dog,0.767563,None,Bailey
691459709405118465,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland Sheepdog,0.5512060000000001,None,Leo
691483041324204033,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,Bloodhound,0.886232,None,None
691675652215414786,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,0.182898,None,Richie
691756958957883396,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,Saint Bernard,0.342571,None,None
692017291282812928,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Tibetan Terrier,0.247565,None,Kingsley
692142790915014657,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,Toy Poodle,0.670068,None,None
692158366030913536,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,Pug,0.956565,None,Edgar
692187005137076224,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,Siberian Husky,0.810592,None,None
692530551048294401,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian Husky,0.486428,None,Cody
692535307825213440,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,Pug,0.41309,None,Amber
692568918515392513,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,Golden Retriever,0.636845,None,Chester
692752401762250755,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,Samoyed,0.471276,pupper,None
692828166163931137,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,Samoyed,0.985857,pupper,None
692894228850999298,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German Short-Haired Pointer,0.876977,None,Tupawc
692901601640583168,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,Soft-Coated Wheaten Terrier,0.403496,None,None
692905862751522816,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,Mexican Hairless,0.162638,pupper,Wally
692919143163629568,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint Bernard,0.612635,None,None
693095443459342336,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,Yorkshire Terrier,0.033487800000000005,pupper,Milo
693109034023534592,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,Cocker Spaniel,0.740013,None,None
693155686491000832,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,0.69748,None,Dunkin
693231807727280129,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,Vizsla,0.8764129999999999,None,Bodie
693262851218264065,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,Golden Retriever,0.989333,pupper,None
693280720173801472,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador Retriever,0.340008,None,Sadie
693622659251335168,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,Malamute,0.449298,None,None
693629975228977152,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,Pug,0.841987,pupper,None
693642232151285760,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish Deerhound,0.111893,None,Freddery
693942351086120961,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,Groenendael,0.550796,None,Kobe
694001791655137281,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,0.769999,None,Chester
694183373896572928,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Pekinese,0.08087000000000001,None,Lola
694206574471057408,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,0.352547,None,None
694329668942569472,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,Boxer,0.99006,pupper,Grady
694352839993344000,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian Terrier,0.407886,None,Oliviér
694356675654983680,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,Pomeranian,0.144272,pupper,None
695051054296211456,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston Bull,0.761454,None,Brian
695074328191332352,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,0.5101060000000001,pupper,Lorenzo
695095422348574720,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,Papillon,0.227784,pupper,None
695314793360662529,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese Dog,0.678547,None,Colin
695409464418041856,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,Pug,0.997445,None,Bob
695446424020918272,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,Basenji,0.748904,None,None
695629776980148225,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old English Sheepdog,0.693857,None,Calvin
695767669421768709,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,Soft-Coated Wheaten Terrier,0.805139,None,None
695794761660297217,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139,None,Wyatt
695816827381944320,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234,None,None
696405997980676096,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,Borzoi,0.132845,None,Berb
696488710901260288,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,Briard,0.369063,None,None
696713835009417216,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,Chesapeake Bay Retriever,0.321589,pupper,Trevith
696754882863349760,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,Toy Poodle,0.0983781,None,Reptar
